,id,transcription,emotion,text,label
2367,Ses03F_impro08_M014,"That's it? Okay, yeah.  What else?",ang,"That's it? Okay, yeah.  What else?",2
2368,Ses03F_impro08_M015,"Okay, I need more than this.  Are you going to give me a little bit more?",ang,"Okay, I need more than this.  Are you going to give me a little bit more?",2
2369,Ses03F_impro08_M021,About three million dollars.,neu,About three million dollars.,0
2370,Ses03F_script01_1_F004,Did you talk to him?,neu,Did you talk to him?,0
2371,Ses03F_script01_1_F005,"He cried hard, huh?",neu,"He cried hard, huh?",0
2372,Ses03F_script01_1_F007,"Could he-he's acting just like he did after he died, you know?",neu,"Could he-he's acting just like he did after he died, you know?",0
2373,Ses03F_script01_1_F010,"What do you mean, dishonest?",neu,"What do you mean, dishonest?",0
2374,Ses03F_script01_1_F014,They do come back.,neu,They do come back.,0
2375,Ses03F_script01_1_F017,"It's those Goddamn newspapers, you know? I mean, it's like every day they come out with this new person that comes along. And the next one's going to be Larry.",ang,"It's those Goddamn newspapers, you know? I mean, it's like every day they come out with this new person that comes along. And the next one's going to be Larry.",2
2376,Ses03F_script01_1_F019,Why?,neu,Why?,0
2377,Ses03F_script01_1_F021,"Well, that's only your business, Chris.",neu,"Well, that's only your business, Chris.",0
2378,Ses03F_script01_1_F030,You're a considerate fella and there's nothing wrong in that.,neu,You're a considerate fella and there's nothing wrong in that.,0
2379,Ses03F_script01_1_F031,There's nothing wrong with it.,neu,There's nothing wrong with it.,0
2380,Ses03F_script01_1_F045,Tell me something.,neu,Tell me something.,0
2381,Ses03F_script01_1_F046,You'd leave that business.,neu,You'd leave that business.,0
2382,Ses03F_script01_1_F050,I'm going to.,neu,I'm going to.,0
2383,Ses03F_script01_1_F052,"I don't know you, do I?",neu,"I don't know you, do I?",0
2384,Ses03F_script01_1_F053,Yeah. I can see that.,neu,Yeah. I can see that.,0
2385,Ses03F_script01_1_M000,He saw it.,neu,He saw it.,0
2386,Ses03F_script01_1_M001,He was out there when it happened.,neu,He was out there when it happened.,0
2387,Ses03F_script01_1_M002,"Um, about four this morning. Uh- I heard a crack and I looked out and I saw him standing there.",neu,"Um, about four this morning. Uh- I heard a crack and I looked out and I saw him standing there.",0
2388,Ses03F_script01_1_M003,I don't know. But after it cracked he went back in the house and he cried in the kitchen.,neu,I don't know. But after it cracked he went back in the house and he cried in the kitchen.,0
2389,Ses03F_script01_1_M004,"No, I uh-, I figured the best thing to do was to leave him alone.",neu,"No, I uh-, I figured the best thing to do was to leave him alone.",0
2390,Ses03F_script01_1_M005,I could hear it right through the floor.,neu,I could hear it right through the floor.,0
2391,Ses03F_script01_1_M006,I guess he is.,neu,I guess he is.,0
2392,Ses03F_script01_1_M007,I don't know.,neu,I don't know.,0
2393,Ses03F_script01_1_M008,"But I know one thing, mom. We've made a terrible mistake with dad.",neu,"But I know one thing, mom. We've made a terrible mistake with dad.",0
2394,Ses03F_script01_1_M009,Being dishonest with him. That kind of thing always pays off and now it's paying off.,neu,Being dishonest with him. That kind of thing always pays off and now it's paying off.,0
2395,Ses03F_script01_1_M016,"You know-you know why I asked Annie here, right?",neu,"You know-you know why I asked Annie here, right?",0
2396,Ses03F_script01_1_M017,You know.,neu,You know.,0
2397,Ses03F_script01_1_M018,I want to ask her to marry me.,neu,I want to ask her to marry me.,0
2398,Ses03F_script01_1_M020,So it's all right. I'll just go ahead with it.,neu,So it's all right. I'll just go ahead with it.,0
2399,Ses03F_script01_1_M021,"See, then it's not just my business. God, you have",ang,"See, then it's not just my business. God, you have",2
2400,Ses03F_script01_1_M022,"-Oh, you infuriate me sometimes. You know, it's not just my business too if dad throws a fit.",ang,"-Oh, you infuriate me sometimes. You know, it's not just my business too if dad throws a fit.",2
2401,Ses03F_script01_1_M026,"Every time I reach out for something I have to pull back because other people will suffer. My whole entire life, time and time after time.",sad,"Every time I reach out for something I have to pull back because other people will suffer. My whole entire life, time and time after time.",3
2402,Ses03F_script01_1_M027,To hell with that.,ang,To hell with that.,2
2403,Ses03F_script01_1_M028,I didn't ask Annie yet.,neu,I didn't ask Annie yet.,0
2404,Ses03F_script01_1_M029,I wanted to get this settled first.,neu,I wanted to get this settled first.,0
2405,Ses03F_script01_1_M030,Well then I guess it's over then. But from her letters I think she's forgotten him.,neu,Well then I guess it's over then. But from her letters I think she's forgotten him.,0
2406,Ses03F_script01_1_M031,"I'll find out. But then after it's all over we'll thrash it out with dad, right?",neu,"I'll find out. But then after it's all over we'll thrash it out with dad, right?",0
2407,Ses03F_script01_1_M034,Because it is.,neu,Because it is.,0
2408,Ses03F_script01_1_M036,It just is. I-,neu,It just is. I-,0
2409,Ses03F_script01_1_M041,But if I can't have that here then I'll get out.,neu,But if I can't have that here then I'll get out.,0
2410,Ses03F_script01_1_M042,I'll get out. I'll marry her somewhere else. Maybe New York.,neu,I'll get out. I'll marry her somewhere else. Maybe New York.,0
2411,Ses03F_script01_1_M045,Yes. I like it an hour out of the day. If I have to grub for money all day long at least that evening I want it beautiful. I want a wife. I want a family. I want some kids. I want to build something I can give myself to.,ang,Yes. I like it an hour out of the day. If I have to grub for money all day long at least that evening I want it beautiful. I want a wife. I want a family. I want some kids. I want to build something I can give myself to.,2
2412,Ses03F_script01_1_M046,"Now, Annie's in the middle of all that.",ang,"Now, Annie's in the middle of all that.",2
2413,Ses03F_script01_1_M047,"Now, where do I find it?",neu,"Now, where do I find it?",0
2414,Ses03F_script01_1_M048,Yes. On this I would.,neu,Yes. On this I would.,0
2415,Ses03F_script01_1_M049,Then help me stay here.,neu,Then help me stay here.,0
2416,Ses03F_script01_1_M050,Okay. Just-,neu,Okay. Just-,0
2417,Ses03F_script01_1_M052,I am thinking like that.,neu,I am thinking like that.,0
2418,Ses03F_script01_1_M053,"No, you don't. I'm a pretty tough guy.",neu,"No, you don't. I'm a pretty tough guy.",0
2419,Ses03F_script01_2_F000,Why did you invite her here?,ang,Why did you invite her here?,2
2420,Ses03F_script01_2_F001,She's been in New York for three-and-a-half years. She don't just suddenly come and-,ang,She's been in New York for three-and-a-half years. She don't just suddenly come and-,2
2421,Ses03F_script01_2_F002,You don't travel seven hundred miles just to see.,ang,You don't travel seven hundred miles just to see.,2
2422,Ses03F_script01_2_F004,It's got that about it.,ang,It's got that about it.,2
2423,Ses03F_script01_2_F006,She's not Larry's girl. She knows that.,ang,She's not Larry's girl. She knows that.,2
2424,Ses03F_script01_2_F011,"She's faithful as a rock, don't you know. In my worst moments I can think of her-",sad,"She's faithful as a rock, don't you know. In my worst moments I can think of her-",3
2425,Ses03F_script01_2_F013,"Nobody in my house better ever dare-dare to challenge her faith. Maybe strangers, but not his father, not his brother.",ang,"Nobody in my house better ever dare-dare to challenge her faith. Maybe strangers, but not his father, not his brother.",2
2426,Ses03F_script01_2_F015,"Don't, don't laugh at me, don't laugh at me.",ang,"Don't, don't laugh at me, don't laugh at me.",2
2427,Ses03F_script01_2_F016,"Look at it. Because why, when she came here and she slept in his room, the memorial broke into pieces. Look at it, look at it, Joe.",ang,"Look at it. Because why, when she came here and she slept in his room, the memorial broke into pieces. Look at it, look at it, Joe.",2
2428,Ses03F_script01_2_F018,"No, you've got to believe.",sad,"No, you've got to believe.",3
2429,Ses03F_script01_2_F020,You got to keep believing.,sad,You got to keep believing.,3
2430,Ses03F_script01_2_F021,I can't help it.,sad,I can't help it.,3
2431,Ses03F_script01_2_M001,"Well, maybe, maybe he just wanted to see her.",neu,"Well, maybe, maybe he just wanted to see her.",0
2432,Ses03F_script01_2_M003,How do you know he's even thinking about it?,neu,How do you know he's even thinking about it?,0
2433,Ses03F_script01_2_M004,"Well, so what?",neu,"Well, so what?",0
2434,Ses03F_script01_2_M006,You can't read her mind.,neu,You can't read her mind.,0
2435,Ses03F_script01_2_M007,How do you know why she's waited?,neu,How do you know why she's waited?,0
2436,Ses03F_script01_2_M008,"Look, it's a nice day. What are we arguing for?",neu,"Look, it's a nice day. What are we arguing for?",0
2437,Ses03F_script01_2_M009,Calm yourself.,neu,Calm yourself.,0
2438,Ses03F_script01_2_M011,All right. All right. Calm yourself.,ang,All right. All right. Calm yourself.,2
2439,Ses03F_script01_2_M013,"Why me, above all?",ang,"Why me, above all?",2
2440,Ses03F_script01_2_M014,Huh?,ang,Huh?,2
2441,Ses03F_script01_2_M015,Why me above all?,ang,Why me above all?,2
2442,Ses03F_script01_2_M016,"Look at you, you're shaking.",ang,"Look at you, you're shaking.",2
2443,Ses03F_script01_2_M017,What have I got to hide?,ang,What have I got to hide?,2
2444,Ses03F_script01_2_M018,"Huh? What the hell's the matter with you, Kate?",ang,"Huh? What the hell's the matter with you, Kate?",2
2445,Ses03F_script01_3_F000,You're the only one I know that still loves his parents.,hap,You're the only one I know that still loves his parents.,1
2446,Ses03F_script01_3_F001,"No, it's all right. There's nothing wrong in that, you know.",hap,"No, it's all right. There's nothing wrong in that, you know.",1
2447,Ses03F_script01_3_F002,It's really lovely here. The air is sweet.,hap,It's really lovely here. The air is sweet.,1
2448,Ses03F_script01_3_F003,No. I'm not sorry. It's-,sad,No. I'm not sorry. It's-,3
2449,Ses03F_script01_3_F008,"Well, you've been embarrassed ever since I came.",sad,"Well, you've been embarrassed ever since I came.",3
2450,Ses03F_script01_3_F011,"Well, I mean,",hap,"Well, I mean,",1
2451,Ses03F_script01_3_F012,"from her opinion, why else would I come here?",hap,"from her opinion, why else would I come here?",1
2452,Ses03F_script01_3_F013,"Well, I guess that's why I came.",hap,"Well, I guess that's why I came.",1
2453,Ses03F_script01_3_F014,"I've been ready for a long, long time.",hap,"I've been ready for a long, long time.",1
2454,Ses03F_script01_3_F018,Every day since.,hap,Every day since.,1
2455,Ses03F_script01_3_F021,I don't know if I ever can forgive you for that. Why'd you wait so long? I sat in my room wondering if I was crazy for thinking about you.,hap,I don't know if I ever can forgive you for that. Why'd you wait so long? I sat in my room wondering if I was crazy for thinking about you.,1
2456,Ses03F_script01_3_F023,"Like Larry's brother. Do it like you, Chris.",hap,"Like Larry's brother. Do it like you, Chris.",1
2457,Ses03F_script01_3_F025,No. What is it? Is it your mother?,sad,No. What is it? Is it your mother?,3
2458,Ses03F_script01_3_F026,"Well then tell me what's wrong. I mean, even in your letters there's something ashamed.",sad,"Well then tell me what's wrong. I mean, even in your letters there's something ashamed.",3
2459,Ses03F_script01_3_F027,You should tell me.,sad,You should tell me.,3
2460,Ses03F_script01_3_F028,"But, Chris, it wouldn't work like this.",sad,"But, Chris, it wouldn't work like this.",3
2461,Ses03F_script01_3_F029,"Yeah, sure.",sad,"Yeah, sure.",3
2462,Ses03F_script01_3_F030,How many?,sad,How many?,3
2463,Ses03F_script01_3_F031,Geez.,sad,Geez.,3
2464,Ses03F_script01_3_F032,And you still feel that way?,sad,And you still feel that way?,3
2465,Ses03F_script01_3_F033,"Because you can't feel that way, never again, Chris. You hear me? Never. I mean, the money and me too.",sad,"Because you can't feel that way, never again, Chris. You hear me? Never. I mean, the money and me too.",3
2466,Ses03F_script01_3_F035,What am I going to do with a fortune?,hap,What am I going to do with a fortune?,1
2467,Ses03F_script01_3_M000,"Yeah. I know. It went out of style, didn't it?",hap,"Yeah. I know. It went out of style, didn't it?",1
2468,Ses03F_script01_3_M001,You're not sorry you came?,neu,You're not sorry you came?,0
2469,Ses03F_script01_3_M003,Well-,neu,Well-,0
2470,Ses03F_script01_3_M004,What?,neu,What?,0
2471,Ses03F_script01_3_M006,"Oh look, um, well, the thing is, I was planning on, planning on sort of sneaking up on you over a week or so, and they-they take it for granted we're all set.",hap,"Oh look, um, well, the thing is, I was planning on, planning on sort of sneaking up on you over a week or so, and they-they take it for granted we're all set.",1
2472,Ses03F_script01_3_M009,"I, I guess that's why I asked you to come.",hap,"I, I guess that's why I asked you to come.",1
2473,Ses03F_script01_3_M010,"Oh, Annie.",hap,"Oh, Annie.",1
2474,Ses03F_script01_3_M011,"Annie, I love you.",hap,"Annie, I love you.",1
2475,Ses03F_script01_3_M012,I love you a great deal.,hap,I love you a great deal.,1
2476,Ses03F_script01_3_M013,I-I love you. I have no imagination. That's all I know how to tell it.,hap,I-I love you. I have no imagination. That's all I know how to tell it.,1
2477,Ses03F_script01_3_M014,"I'm embarrassing you. I didn't want to tell you it here. I wanted to go somewhere that would be brand-new to each other. It feels wrong here, don't you? This yard and this chair.",hap,"I'm embarrassing you. I didn't want to tell you it here. I wanted to go somewhere that would be brand-new to each other. It feels wrong here, don't you? This yard and this chair.",1
2478,Ses03F_script01_3_M015,I don't want to win you from anybody. I want you to be ready for me.,hap,I don't want to win you from anybody. I want you to be ready for me.,1
